order_id,product_id,quantity,unit_price,line_total
59466034,30,3,4.93,14.79
59466034,31,3,4.12,12.36
59466034,35,3,5.97,17.91
59467945,6,1,7.51,7.51
59470641,7,3,9.80,29.40
59470641,20,3,4.92,14.76
59518449,22,5,1.67,8.35
59518449,30,1,4.93,4.93
59518449,32,5,7.95,39.75
59520597,15,3,1.78,5.34
59520597,27,5,6.64,33.20
59520597,33,1,8.73,8.73
59527004,35,2,5.97,11.94
59535479,10,2,2.22,4.44
59535479,11,5,0.63,3.15
59545011,3,2,8.99,17.98
59545011,6,1,7.51,7.51
59548078,10,5,2.22,11.10
59548078,23,2,2.76,5.52
59556551,5,4,1.71,6.84
59556551,30,2,4.93,9.86
59591691,7,4,9.80,39.20
59594839,27,5,6.64,33.20
59594839,34,1,2.40,2.40
59603331,6,4,7.51,30.04
59603331,16,1,9.41,9.41
59603331,36,3,3.77,11.31
59618250,3,5,8.99,44.95
59618250,35,1,5.97,5.97
59618250,36,5,3.77,18.85
59624816,2,2,9.75,19.50
59624816,12,5,9.99,49.95
59624816,28,1,1.72,1.72
59646928,8,4,6.44,25.76
59646928,34,1,2.40,2.40
59650279,7,4,9.80,39.20
59650279,27,4,6.64,26.56
59652130,2,1,9.75,9.75
59652130,3,1,8.99,8.99
59652130,19,4,8.44,33.76
59652130,32,3,7.95,23.85
59652817,2,2,9.75,19.50
59652817,24,5,4.81,24.05
59652817,34,2,2.40,4.80
59658480,5,2,1.71,3.42
59658846,6,4,7.51,30.04
59658846,7,2,9.80,19.60
59658846,13,5,6.36,31.80
59658846,36,5,3.77,18.85
59662229,3,2,8.99,17.98
59662229,8,5,6.44,32.20
59662229,13,4,6.36,25.44
59662229,36,4,3.77,15.08
59672320,4,3,2.16,6.48
59675180,7,5,9.80,49.00
59675180,14,3,3.05,9.15
59675180,31,1,4.12,4.12
59682265,8,3,6.44,19.32
59688392,13,5,6.36,31.80
59688392,24,4,4.81,19.24
59688392,26,3,6.12,18.36
59688392,27,2,6.64,13.28
59696986,18,5,7.50,37.50
59696986,27,3,6.64,19.92
59696986,34,2,2.40,4.80
59696986,36,4,3.77,15.08
59699038,8,5,6.44,32.20
59707753,17,4,6.47,25.88
59715888,1,1,3.91,3.91
59715888,5,3,1.71,5.13
59715888,16,3,9.41,28.23
59715888,24,1,4.81,4.81
59723778,24,4,4.81,19.24
59723778,32,4,7.95,31.80
59724517,3,4,8.99,35.96
59747872,13,1,6.36,6.36
59747872,24,5,4.81,24.05
59749703,2,1,9.75,9.75
59749703,24,1,4.81,4.81
59754210,29,5,4.54,22.70
59771701,25,3,1.89,5.67
59771701,31,1,4.12,4.12
59775687,4,4,2.16,8.64
59775687,15,2,1.78,3.56
59775687,17,4,6.47,25.88
59775687,18,3,7.50,22.50
59775687,26,5,6.12,30.60
59796824,5,5,1.71,8.55
59796824,30,4,4.93,19.72
59796824,32,3,7.95,23.85
59801431,10,1,2.22,2.22
59801431,28,5,1.72,8.60
59801431,29,1,4.54,4.54
59816027,5,5,1.71,8.55
59817687,3,1,8.99,8.99
59817687,27,1,6.64,6.64
59817687,32,3,7.95,23.85
59817687,34,5,2.40,12.00
59840144,11,4,0.63,2.52
59840144,18,5,7.50,37.50
59840144,20,1,4.92,4.92
59845408,12,5,9.99,49.95
59848821,1,1,3.91,3.91
59848821,6,2,7.51,15.02
59848821,15,2,1.78,3.56
59848821,23,3,2.76,8.28
59851594,6,3,7.51,22.53
59851594,9,1,2.96,2.96
59851594,17,5,6.47,32.35
59851594,23,1,2.76,2.76
59851594,35,1,5.97,5.97
59876377,7,4,9.80,39.20
59876377,10,4,2.22,8.88
59876377,15,1,1.78,1.78
59876377,27,2,6.64,13.28
59876377,34,3,2.40,7.20
59893345,4,5,2.16,10.80
59893345,7,1,9.80,9.80
59893345,12,3,9.99,29.97
59893345,22,5,1.67,8.35
59893345,26,4,6.12,24.48
59895973,8,2,6.44,12.88
59895973,16,2,9.41,18.82
59895973,33,2,8.73,17.46
59900401,8,3,6.44,19.32
59904586,33,1,8.73,8.73
59908222,3,4,8.99,35.96
59908222,19,5,8.44,42.20
59908222,23,5,2.76,13.80
59908222,33,5,8.73,43.65
59908222,35,3,5.97,17.91
59921941,5,3,1.71,5.13
59921941,12,3,9.99,29.97
59921941,19,3,8.44,25.32
59921941,26,5,6.12,30.60
59921941,27,3,6.64,19.92
59939229,3,3,8.99,26.97
59939229,33,5,8.73,43.65
59957606,2,1,9.75,9.75
59957606,10,4,2.22,8.88
59966361,9,3,2.96,8.88
59974809,3,2,8.99,17.98
59974809,27,4,6.64,26.56
59976833,22,5,1.67,8.35
59976833,31,2,4.12,8.24
59999160,15,4,1.78,7.12
59999160,32,1,7.95,7.95
59999160,33,3,8.73,26.19
60025156,5,5,1.71,8.55
60025156,22,2,1.67,3.34
60033259,10,5,2.22,11.10
60033259,14,2,3.05,6.10
60033259,31,3,4.12,12.36
60033259,35,2,5.97,11.94
60033259,36,1,3.77,3.77
60041735,9,1,2.96,2.96
60041735,10,5,2.22,11.10
60041735,17,5,6.47,32.35
60041735,21,3,7.25,21.75
60041735,36,3,3.77,11.31
60056178,8,5,6.44,32.20
60056178,11,3,0.63,1.89
60056178,12,3,9.99,29.97
60056178,30,5,4.93,24.65
60056980,7,5,9.80,49.00
60075902,3,2,8.99,17.98
60075902,9,4,2.96,11.84
60075902,31,1,4.12,4.12
60091412,6,5,7.51,37.55
60091412,10,5,2.22,11.10
60091412,14,2,3.05,6.10
60091412,34,1,2.40,2.40
60094037,16,3,9.41,28.23
60094037,22,2,1.67,3.34
60094037,31,4,4.12,16.48
60094037,36,3,3.77,11.31
60096502,4,2,2.16,4.32
60096502,22,3,1.67,5.01
60104696,8,5,6.44,32.20
60106886,1,1,3.91,3.91
60106886,19,2,8.44,16.88
60106886,26,3,6.12,18.36
60106886,33,3,8.73,26.19
60106886,35,3,5.97,17.91
60117687,16,1,9.41,9.41
60117687,33,5,8.73,43.65
60118422,1,4,3.91,15.64
60118422,10,5,2.22,11.10
60118422,15,1,1.78,1.78
60118422,18,1,7.50,7.50
60126859,32,2,7.95,15.90
60128066,8,2,6.44,12.88
60139997,1,3,3.91,11.73
60139997,30,2,4.93,9.86
60139997,35,2,5.97,11.94
60153715,9,4,2.96,11.84
60209457,3,3,8.99,26.97
60217078,8,3,6.44,19.32
60217078,33,2,8.73,17.46
60230851,2,5,9.75,48.75
60230851,12,1,9.99,9.99
60230851,27,1,6.64,6.64
60235193,5,2,1.71,3.42
60244437,12,5,9.99,49.95
60299966,10,1,2.22,2.22
60299966,21,2,7.25,14.50
60299966,26,2,6.12,12.24
60299966,29,4,4.54,18.16
60300076,32,2,7.95,15.90
60300076,33,3,8.73,26.19
60306640,7,5,9.80,49.00
60306640,19,5,8.44,42.20
60306640,30,3,4.93,14.79
60310532,11,4,0.63,2.52
60310532,25,3,1.89,5.67
60318725,2,1,9.75,9.75
60318725,16,1,9.41,9.41
60318725,31,4,4.12,16.48
60320084,12,2,9.99,19.98
60320084,19,5,8.44,42.20
60323675,12,1,9.99,9.99
60323675,18,4,7.50,30.00
60327111,8,5,6.44,32.20
60327111,21,2,7.25,14.50
60327111,34,2,2.40,4.80
60327111,35,2,5.97,11.94
60332064,6,2,7.51,15.02
60332064,17,4,6.47,25.88
60332064,19,3,8.44,25.32
60332064,21,1,7.25,7.25
60332064,31,3,4.12,12.36
60346564,25,4,1.89,7.56
60366586,1,3,3.91,11.73
60366586,14,4,3.05,12.20
60366586,21,3,7.25,21.75
60366586,32,3,7.95,23.85
60366586,36,4,3.77,15.08
60379095,9,1,2.96,2.96
60379095,12,4,9.99,39.96
60379095,21,4,7.25,29.00
60384467,5,2,1.71,3.42
60384467,18,5,7.50,37.50
60384467,31,3,4.12,12.36
60384467,34,5,2.40,12.00
60384467,36,1,3.77,3.77
60390237,27,4,6.64,26.56
60403862,12,5,9.99,49.95
60403862,17,5,6.47,32.35
60403862,33,5,8.73,43.65
60404430,11,1,0.63,0.63
60404430,29,4,4.54,18.16
60412524,1,4,3.91,15.64
60412524,18,3,7.50,22.50
60412524,29,2,4.54,9.08
60436657,22,5,1.67,8.35
60453368,2,4,9.75,39.00
60453368,17,1,6.47,6.47
60470983,4,2,2.16,4.32
60470983,8,3,6.44,19.32
60470983,22,3,1.67,5.01
60470983,29,4,4.54,18.16
60470986,7,5,9.80,49.00
60470986,12,5,9.99,49.95
60470986,13,2,6.36,12.72
60470986,33,2,8.73,17.46
60486452,4,1,2.16,2.16
60486452,12,4,9.99,39.96
60486452,16,3,9.41,28.23
60486452,31,3,4.12,12.36
60486452,33,2,8.73,17.46
60498679,5,1,1.71,1.71
60498679,10,1,2.22,2.22
60498679,16,4,9.41,37.64
60498679,17,1,6.47,6.47
60498679,21,5,7.25,36.25
60508625,18,3,7.50,22.50
60508625,29,1,4.54,4.54
60508625,33,2,8.73,17.46
60516350,31,5,4.12,20.60
60520641,5,4,1.71,6.84
60540718,10,1,2.22,2.22
60540718,11,1,0.63,0.63
60540911,5,3,1.71,5.13
60540911,34,3,2.40,7.20
60547464,8,2,6.44,12.88
60547464,17,5,6.47,32.35
60562806,3,4,8.99,35.96
60562806,16,2,9.41,18.82
60562806,20,1,4.92,4.92
60562806,36,5,3.77,18.85
60569746,3,5,8.99,44.95
60569746,11,2,0.63,1.26
60569746,13,4,6.36,25.44
60569746,15,5,1.78,8.90
60569746,25,4,1.89,7.56
60572814,6,2,7.51,15.02
60572814,12,3,9.99,29.97
60572814,18,1,7.50,7.50
60572983,11,3,0.63,1.89
60572983,16,3,9.41,28.23
60572983,24,2,4.81,9.62
60572983,31,2,4.12,8.24
60572983,36,2,3.77,7.54
60589481,3,4,8.99,35.96
60589481,15,2,1.78,3.56
60589481,34,1,2.40,2.40
60592493,32,4,7.95,31.80
60592705,5,2,1.71,3.42
60602286,15,2,1.78,3.56
60602286,32,3,7.95,23.85
60611242,5,2,1.71,3.42
60611242,15,3,1.78,5.34
60611242,18,3,7.50,22.50
60611242,22,2,1.67,3.34
60611242,35,5,5.97,29.85
60623997,3,4,8.99,35.96
60623997,16,4,9.41,37.64
60643522,8,2,6.44,12.88
60643522,11,3,0.63,1.89
60643522,19,3,8.44,25.32
60643522,33,2,8.73,17.46
60674750,10,5,2.22,11.10
60674750,20,1,4.92,4.92
60674750,25,4,1.89,7.56
60674750,32,1,7.95,7.95
60681149,9,2,2.96,5.92
60681149,10,1,2.22,2.22
60681149,25,4,1.89,7.56
60681149,28,4,1.72,6.88
60685550,1,1,3.91,3.91
60685550,12,4,9.99,39.96
60685550,19,4,8.44,33.76
60685550,33,4,8.73,34.92
60686216,23,5,2.76,13.80
60686216,31,3,4.12,12.36
60686216,36,4,3.77,15.08
60688398,4,1,2.16,2.16
60688398,23,5,2.76,13.80
60690648,32,5,7.95,39.75
60692817,2,5,9.75,48.75
60692817,6,5,7.51,37.55
60692817,18,4,7.50,30.00
60692817,31,2,4.12,8.24
60711703,19,3,8.44,25.32
60711703,30,4,4.93,19.72
60711703,31,5,4.12,20.60
60716537,13,3,6.36,19.08
60716537,17,2,6.47,12.94
60716537,33,4,8.73,34.92
60728551,36,4,3.77,15.08
60733697,6,1,7.51,7.51
60733697,13,5,6.36,31.80
60733697,15,1,1.78,1.78
60733697,30,4,4.93,19.72
60733697,32,5,7.95,39.75
60734141,29,5,4.54,22.70
60750222,14,3,3.05,9.15
60750222,19,1,8.44,8.44
60753911,34,1,2.40,2.40
60756030,7,5,9.80,49.00
60756030,25,1,1.89,1.89
60756030,30,2,4.93,9.86
60794447,2,2,9.75,19.50
60794447,7,1,9.80,9.80
60794447,22,5,1.67,8.35
60797433,28,3,1.72,5.16
60797433,35,3,5.97,17.91
60806702,5,1,1.71,1.71
60806702,7,1,9.80,9.80
60806702,14,2,3.05,6.10
60806702,15,5,1.78,8.90
60815052,23,3,2.76,8.28
60815052,30,1,4.93,4.93
60815052,31,2,4.12,8.24
60815052,35,5,5.97,29.85
60819730,4,2,2.16,4.32
60819730,15,2,1.78,3.56
60827739,10,5,2.22,11.10
60827739,28,4,1.72,6.88
60827739,32,1,7.95,7.95
60831367,2,3,9.75,29.25
60831367,4,1,2.16,2.16
60831367,20,1,4.92,4.92
60831367,21,5,7.25,36.25
60832507,14,5,3.05,15.25
60832507,24,1,4.81,4.81
60832507,30,2,4.93,9.86
60832507,32,2,7.95,15.90
60832507,34,3,2.40,7.20
60835163,28,4,1.72,6.88
60835163,32,1,7.95,7.95
60861352,1,1,3.91,3.91
60861352,2,1,9.75,9.75
60861352,4,3,2.16,6.48
60861352,9,2,2.96,5.92
60874658,2,0,9.75,0.00
60874658,16,1,9.41,9.41
60874658,22,1,1.67,1.67
60874658,27,3,6.64,19.92
60874658,36,3,3.77,11.31
60874834,10,5,2.22,11.10
60874834,26,2,6.12,12.24
60874834,27,2,6.64,13.28
60874834,29,5,4.54,22.70
60874834,33,1,8.73,8.73
60881557,14,1,3.05,3.05
60902033,17,3,6.47,19.41
60902033,22,3,1.67,5.01
60922597,3,3,8.99,26.97
60922597,11,4,0.63,2.52
60922597,21,2,7.25,14.50
60922789,31,4,4.12,16.48
60935278,11,4,0.63,2.52
60935278,21,3,7.25,21.75
60935278,28,2,1.72,3.44
60935278,31,3,4.12,12.36
60943099,4,1,2.16,2.16
60957612,25,5,1.89,9.45
60957612,28,1,1.72,1.72
60957612,31,1,4.12,4.12
60957612,36,5,3.77,18.85
60961688,2,3,9.75,29.25
60961688,4,2,2.16,4.32
60961688,20,1,4.92,4.92
60961688,23,5,2.76,13.80
60963729,13,4,6.36,25.44
60963729,15,0,1.78,0.00
60963729,19,2,8.44,16.88
60963729,36,4,3.77,15.08
60971484,4,1,2.16,2.16
60994387,30,2,4.93,9.86
60994387,31,5,4.12,20.60
60994711,15,1,1.78,1.78
60994711,22,2,1.67,3.34
60994711,26,3,6.12,18.36
60994711,28,2,1.72,3.44
60994711,33,1,8.73,8.73
60997270,24,2,4.81,9.62
60997270,29,2,4.54,9.08
61001399,1,5,3.91,19.55
61001399,12,2,9.99,19.98
61001399,15,4,1.78,7.12
61001399,27,4,6.64,26.56
61005259,8,3,6.44,19.32
61005259,29,3,4.54,13.62
61023819,1,2,3.91,7.82
61023819,21,1,7.25,7.25
61023819,22,3,1.67,5.01
61023819,28,5,1.72,8.60
61026425,4,5,2.16,10.80
61026425,6,1,7.51,7.51
61026425,18,3,7.50,22.50
61026425,27,5,6.64,33.20
61026425,35,5,5.97,29.85
61026649,22,5,1.67,8.35
61026649,30,3,4.93,14.79
61026649,32,1,7.95,7.95
61062657,23,3,2.76,8.28
61070294,14,5,3.05,15.25
61070294,27,2,6.64,13.28
61070294,32,3,7.95,23.85
61078070,15,0,1.78,0.00
61078070,30,2,4.93,9.86
61078070,33,3,8.73,26.19
61083184,1,4,3.91,15.64
61083184,8,2,6.44,12.88
61085432,13,3,6.36,19.08
61085432,25,5,1.89,9.45
61085432,32,4,7.95,31.80
61085432,34,2,2.40,4.80
61094742,30,4,4.93,19.72
61097583,34,5,2.40,12.00
61101823,20,2,4.92,9.84
61101823,21,5,7.25,36.25
61101823,33,1,8.73,8.73
61101823,35,3,5.97,17.91
61102411,19,2,8.44,16.88
61107606,17,4,6.47,25.88
61107606,26,2,6.12,12.24
61107606,30,4,4.93,19.72
61107606,31,1,4.12,4.12
61109491,14,4,3.05,12.20
61109491,18,5,7.50,37.50
61109491,35,1,5.97,5.97
61111453,13,1,6.36,6.36
61111453,18,2,7.50,15.00
61111453,21,3,7.25,21.75
61115726,14,4,3.05,12.20
61115726,30,5,4.93,24.65
61164492,22,3,1.67,5.01
61164492,33,2,8.73,17.46
61164492,36,4,3.77,15.08
61166527,18,1,7.50,7.50
61166527,19,4,8.44,33.76
61166527,21,3,7.25,21.75
61186591,8,2,6.44,12.88
61186591,27,3,6.64,19.92
61186591,28,1,1.72,1.72
61189419,5,2,1.71,3.42
61189419,8,2,6.44,12.88
61189419,16,4,9.41,37.64
61189419,18,5,7.50,37.50
61189419,30,3,4.93,14.79
61197740,4,3,2.16,6.48
61197740,16,1,9.41,9.41
61197740,31,2,4.12,8.24
61197740,32,1,7.95,7.95
61202235,7,3,9.80,29.40
61202235,13,3,6.36,19.08
61212815,10,4,2.22,8.88
61212815,20,5,4.92,24.60
61212815,22,2,1.67,3.34
61212815,31,5,4.12,20.60
61218623,30,5,4.93,24.65
61218623,33,1,8.73,8.73
61219773,2,2,9.75,19.50
61225041,10,4,2.22,8.88
61225041,17,2,6.47,12.94
61225041,19,3,8.44,25.32
61225041,27,5,6.64,33.20
61225041,34,5,2.40,12.00
61232703,1,1,3.91,3.91
61232703,25,2,1.89,3.78
61232897,11,3,0.63,1.89
61232897,26,1,6.12,6.12
61232897,30,2,4.93,9.86
61247429,2,4,9.75,39.00
61247429,15,3,1.78,5.34
61249006,6,4,7.51,30.04
61249006,19,5,8.44,42.20
61249006,29,1,4.54,4.54
61249006,31,4,4.12,16.48
61260059,11,3,0.63,1.89
61260059,17,5,6.47,32.35
61260059,19,1,8.44,8.44
61270591,10,2,2.22,4.44
61270591,34,4,2.40,9.60
61276143,13,5,6.36,31.80
61276143,23,3,2.76,8.28
61280796,4,5,2.16,10.80
61280796,7,1,9.80,9.80
61280796,8,3,6.44,19.32
61280796,24,1,4.81,4.81
61280796,30,2,4.93,9.86
61295690,16,1,9.41,9.41
61295690,18,3,7.50,22.50
61295690,20,3,4.92,14.76
61295690,36,5,3.77,18.85
61315697,35,1,5.97,5.97
61329074,9,4,2.96,11.84
61329074,12,4,9.99,39.96
61329074,17,3,6.47,19.41
61329074,30,3,4.93,14.79
61329074,35,3,5.97,17.91
61345450,1,2,3.91,7.82
61345450,12,5,9.99,49.95
61345450,21,5,7.25,36.25
61345450,25,4,1.89,7.56
61358435,11,3,0.63,1.89
61358435,24,4,4.81,19.24
61370331,1,3,3.91,11.73
61370331,3,5,8.99,44.95
61370331,15,3,1.78,5.34
61370331,23,1,2.76,2.76
61370331,35,2,5.97,11.94
61379391,20,2,4.92,9.84
61381477,17,3,6.47,19.41
61395499,18,4,7.50,30.00
61395499,20,2,4.92,9.84
61395499,31,5,4.12,20.60
61399732,1,2,3.91,7.82
61399732,14,2,3.05,6.10
61399732,25,3,1.89,5.67
61399732,30,1,4.93,4.93
61400833,14,2,3.05,6.10
61407625,25,4,1.89,7.56
61438826,1,5,3.91,19.55
61438826,24,4,4.81,19.24
61449950,7,2,9.80,19.60
61451565,19,1,8.44,8.44
61451565,28,1,1.72,1.72
61451565,29,2,4.54,9.08
61451565,30,1,4.93,4.93
61464236,1,5,3.91,19.55
61464236,21,1,7.25,7.25
61464236,32,2,7.95,15.90
61473128,4,1,2.16,2.16
61473128,9,2,2.96,5.92
61481001,32,2,7.95,15.90
61481001,34,4,2.40,9.60
61481001,35,5,5.97,29.85
61489072,4,2,2.16,4.32
61489072,5,4,1.71,6.84
61489072,12,5,9.99,49.95
61489072,17,5,6.47,32.35
61507923,5,4,1.71,6.84
61507923,11,1,0.63,0.63
61507923,34,5,2.40,12.00
61527476,2,3,9.75,29.25
61527476,12,1,9.99,9.99
61527476,31,5,4.12,20.60
61545374,5,2,1.71,3.42
61545374,9,2,2.96,5.92
61545374,13,1,6.36,6.36
61563991,8,1,6.44,6.44
61563991,29,5,4.54,22.70
61563991,35,4,5.97,23.88
61563991,36,5,3.77,18.85
61598834,19,5,8.44,42.20
61598834,21,5,7.25,36.25
61598834,26,4,6.12,24.48
61618431,10,2,2.22,4.44
61618431,21,1,7.25,7.25
61618431,27,5,6.64,33.20
61619457,22,4,1.67,6.68
61619457,36,3,3.77,11.31
61639929,21,3,7.25,21.75
61639929,25,4,1.89,7.56
61639929,30,1,4.93,4.93
61639929,32,2,7.95,15.90
61639953,2,0,9.75,0.00
61652680,22,3,1.67,5.01
61652680,24,1,4.81,4.81
61652680,25,5,1.89,9.45
61663429,27,5,6.64,33.20
61676177,36,3,3.77,11.31
61678717,32,1,7.95,7.95
61684527,2,1,9.75,9.75
61684527,19,2,8.44,16.88
61684527,24,2,4.81,9.62
61684527,35,2,5.97,11.94
61686011,2,4,9.75,39.00
61686011,29,4,4.54,18.16
61686011,36,3,3.77,11.31
61717913,10,2,2.22,4.44
61717913,17,1,6.47,6.47
61717913,35,3,5.97,17.91
61720800,7,4,9.80,39.20
61720800,21,2,7.25,14.50
61720800,23,3,2.76,8.28
61720800,27,2,6.64,13.28
61720800,33,4,8.73,34.92
61722475,10,1,2.22,2.22
61739745,11,3,0.63,1.89
61739745,14,4,3.05,12.20
61739745,16,1,9.41,9.41
61771051,22,5,1.67,8.35
61771051,31,4,4.12,16.48
61772575,17,3,6.47,19.41
61772575,30,3,4.93,14.79
61772575,31,5,4.12,20.60
61772575,33,3,8.73,26.19
61781293,7,3,9.80,29.40
61781293,8,5,6.44,32.20
61781293,33,5,8.73,43.65
61784593,3,4,8.99,35.96
61784593,19,2,8.44,16.88
61784593,32,3,7.95,23.85
61784641,1,4,3.91,15.64
61784641,20,1,4.92,4.92
61784641,25,1,1.89,1.89
61784641,35,2,5.97,11.94
61785834,14,5,3.05,15.25
61785834,21,3,7.25,21.75
61785834,32,5,7.95,39.75
61799803,10,2,2.22,4.44
61799803,19,4,8.44,33.76
61799803,30,2,4.93,9.86
61820114,12,2,9.99,19.98
61820114,14,5,3.05,15.25
61820114,22,5,1.67,8.35
61820114,26,5,6.12,30.60
61826096,16,5,9.41,47.05
61826096,18,3,7.50,22.50
61826096,22,4,1.67,6.68
61826096,27,3,6.64,19.92
61826096,30,2,4.93,9.86
61841630,2,5,9.75,48.75
61841630,9,4,2.96,11.84
61841630,12,1,9.99,9.99
61841630,13,3,6.36,19.08
61841630,14,5,3.05,15.25
61843172,5,1,1.71,1.71
61843172,12,2,9.99,19.98
61860384,19,3,8.44,25.32
61869655,1,2,3.91,7.82
61869655,18,5,7.50,37.50
61869655,32,1,7.95,7.95
61869655,34,3,2.40,7.20
61869655,36,3,3.77,11.31
61872257,5,2,1.71,3.42
61872257,31,1,4.12,4.12
61882023,30,1,4.93,4.93
61886303,13,1,6.36,6.36
61886303,16,3,9.41,28.23
61886303,20,5,4.92,24.60
61886303,34,2,2.40,4.80
61896557,5,5,1.71,8.55
61896557,8,3,6.44,19.32
61896557,17,4,6.47,25.88
61920754,20,3,4.92,14.76
61920754,28,3,1.72,5.16
61931918,5,5,1.71,8.55
61931918,18,4,7.50,30.00
61931918,35,4,5.97,23.88
61931918,36,4,3.77,15.08
61932981,1,5,3.91,19.55
61932981,22,2,1.67,3.34
61932981,35,3,5.97,17.91
61945826,10,1,2.22,2.22
61945826,14,5,3.05,15.25
61945826,22,5,1.67,8.35
61945826,23,3,2.76,8.28
61945826,29,4,4.54,18.16
61955044,15,0,1.78,0.00
61990211,5,4,1.71,6.84
61990211,19,5,8.44,42.20
61990211,22,1,1.67,1.67
62003423,11,2,0.63,1.26
62003423,24,3,4.81,14.43
62003423,29,2,4.54,9.08
62010754,18,2,7.50,15.00
62010754,20,3,4.92,14.76
62010754,25,5,1.89,9.45
62010754,34,5,2.40,12.00
62016565,1,2,3.91,7.82
62016565,6,3,7.51,22.53
62016565,33,2,8.73,17.46
62047437,32,2,7.95,15.90
62049053,1,2,3.91,7.82
62049053,15,2,1.78,3.56
62049053,24,5,4.81,24.05
62049053,31,2,4.12,8.24
62064425,16,5,9.41,47.05
62071411,13,3,6.36,19.08
62071411,15,3,1.78,5.34
62071411,21,5,7.25,36.25
62071411,24,2,4.81,9.62
62078020,10,1,2.22,2.22
62078020,15,4,1.78,7.12
62078020,22,1,1.67,1.67
62082108,5,2,1.71,3.42
62082108,8,2,6.44,12.88
62082108,15,3,1.78,5.34
62082108,34,2,2.40,4.80
62091297,5,4,1.71,6.84
62091297,9,5,2.96,14.80
62091297,17,1,6.47,6.47
62091297,23,5,2.76,13.80
62092253,30,2,4.93,9.86
62108205,5,3,1.71,5.13
62108205,8,3,6.44,19.32
62108205,17,1,6.47,6.47
62108205,36,5,3.77,18.85
62108767,8,3,6.44,19.32
62109737,3,5,8.99,44.95
62109737,18,1,7.50,7.50
62109737,29,2,4.54,9.08
62111722,1,2,3.91,7.82
62111722,7,3,9.80,29.40
62111722,17,5,6.47,32.35
62111722,20,5,4.92,24.60
62113206,1,3,3.91,11.73
62113206,11,5,0.63,3.15
62113206,20,2,4.92,9.84
62113206,25,3,1.89,5.67
62114676,7,3,9.80,29.40
62114676,8,3,6.44,19.32
62114676,19,4,8.44,33.76
62114676,23,3,2.76,8.28
62114676,27,5,6.64,33.20
62130580,9,2,2.96,5.92
62130580,11,4,0.63,2.52
62130580,20,5,4.92,24.60
62130580,28,3,1.72,5.16
62130580,29,5,4.54,22.70
62134366,5,5,1.71,8.55
62134366,23,4,2.76,11.04
62162325,3,4,8.99,35.96
62162325,16,1,9.41,9.41
62162325,18,3,7.50,22.50
62162325,25,1,1.89,1.89
62162325,36,5,3.77,18.85
62188136,36,5,3.77,18.85
62210121,11,5,0.63,3.15
62210121,32,4,7.95,31.80
62242702,5,5,1.71,8.55
62242702,17,1,6.47,6.47
62243248,11,3,0.63,1.89
62243248,14,3,3.05,9.15
62243248,25,5,1.89,9.45
62243248,33,2,8.73,17.46
62255413,2,2,9.75,19.50
62255413,24,1,4.81,4.81
62255413,32,2,7.95,15.90
62274093,5,1,1.71,1.71
62274093,25,5,1.89,9.45
62279163,27,2,6.64,13.28
62280475,1,4,3.91,15.64
62280475,35,2,5.97,11.94
62301630,11,1,0.63,0.63
62301630,27,2,6.64,13.28
62301630,34,2,2.40,4.80
62303849,2,1,9.75,9.75
62303849,15,4,1.78,7.12
62303849,35,2,5.97,11.94
62310400,4,2,2.16,4.32
62310400,7,1,9.80,9.80
62310400,28,1,1.72,1.72
62337558,17,5,6.47,32.35
62370849,9,2,2.96,5.92
62370849,19,5,8.44,42.20
62370849,27,5,6.64,33.20
62370849,34,1,2.40,2.40
62371670,12,4,9.99,39.96
62371670,19,2,8.44,16.88
62371670,24,5,4.81,24.05
62371670,32,3,7.95,23.85
62371670,33,1,8.73,8.73
62374851,8,4,6.44,25.76
62374851,31,3,4.12,12.36
62382177,8,1,6.44,6.44
62382177,15,5,1.78,8.90
62382883,2,0,9.75,0.00
62382883,24,5,4.81,24.05
62382883,29,2,4.54,9.08
62382883,36,2,3.77,7.54
62400678,3,1,8.99,8.99
62400678,26,5,6.12,30.60
62400678,27,1,6.64,6.64
62400678,33,2,8.73,17.46
62400678,34,5,2.40,12.00
62400890,3,4,8.99,35.96
62400890,11,5,0.63,3.15
62400890,20,4,4.92,19.68
62400890,22,1,1.67,1.67
62403110,14,3,3.05,9.15
62425705,21,5,7.25,36.25
62425705,23,3,2.76,8.28
62425705,29,5,4.54,22.70
62429222,10,3,2.22,6.66
62429222,14,5,3.05,15.25
62429222,24,2,4.81,9.62
62429222,31,2,4.12,8.24
62435563,7,4,9.80,39.20
62435563,11,3,0.63,1.89
62435563,18,4,7.50,30.00
62435563,20,1,4.92,4.92
62435563,36,4,3.77,15.08
62448121,3,5,8.99,44.95
62448121,10,2,2.22,4.44
62448121,23,5,2.76,13.80
62448121,35,5,5.97,29.85
62448121,36,2,3.77,7.54
62458698,13,2,6.36,12.72
62458698,22,5,1.67,8.35
62469861,7,2,9.80,19.60
62469861,11,5,0.63,3.15
62471715,3,1,8.99,8.99
62471715,33,1,8.73,8.73
62478646,1,4,3.91,15.64
62478646,4,1,2.16,2.16
62478646,11,4,0.63,2.52
62478646,13,2,6.36,12.72
62497735,12,4,9.99,39.96
62497735,15,5,1.78,8.90
62497735,33,2,8.73,17.46
62515394,27,1,6.64,6.64
62515394,35,3,5.97,17.91
62515394,36,2,3.77,7.54
62518214,4,4,2.16,8.64
62518214,6,4,7.51,30.04
62518214,12,4,9.99,39.96
