order_id,order_datetime,customer_id,total_amount,num_items
51138218,2024-02-02T03:08:44.073153,14,19.39,3
51143857,2024-02-04T22:45:25.381717,24,47.08,4
51153002,2024-02-08T04:49:15.659186,6,23.85,1
51155372,2024-02-10T06:04:46.961638,28,5.84,2
51158951,2024-02-01T19:45:50.039641,26,17.54,3
51168747,2024-02-03T22:55:12.117242,28,37.79,4
51168873,2024-02-04T01:47:23.728567,11,79.26,4
51170467,2024-02-02T22:52:06.223261,19,13.77,3
51179412,2024-02-05T21:48:38.145107,14,33.57,2
51185629,2024-02-10T16:50:46.974611,29,24.48,1
51188814,2024-02-08T23:07:30.045671,7,5.67,1
51202695,2024-02-03T13:23:18.242643,12,14.8,1
51212747,2024-02-08T06:06:25.738638,16,16.88,1
51224473,2024-02-04T12:43:23.514129,22,7.92,2
51232901,2024-02-08T13:03:04.440046,21,12.24,1
51249387,2024-02-04T01:29:51.097524,23,9.62,1
51250174,2024-02-01T01:44:46.795099,25,66.27,4
51251539,2024-02-04T09:26:28.768525,28,49.42,5
51252919,2024-02-02T23:07:03.736799,13,33.54,3
51263591,2024-02-02T13:56:46.073244,24,15.08,1
51282860,2024-02-06T20:18:39.573379,1,58.55,3
51287844,2024-02-09T07:13:31.141174,6,33.8,3
51296548,2024-02-10T04:37:21.417713,15,31.8,1
51302713,2024-02-10T18:52:18.500887,8,32.2,1
51314978,2024-02-04T10:07:02.678716,19,6.88,1
51315724,2024-02-02T05:48:55.406306,30,78.05,5
51328017,2024-02-09T02:16:32.082852,3,35.35,3
51329658,2024-02-01T18:20:43.570373,24,106.93,5
51332800,2024-02-02T00:11:32.892478,12,34.81,3
51339694,2024-02-02T05:28:55.144466,26,58.11,4
51343057,2024-02-06T12:10:38.676755,2,58.89,3
51349339,2024-02-08T15:39:08.165030,6,67.42,5
51356880,2024-02-08T18:09:51.222256,17,49.44,3
51360783,2024-02-02T15:07:48.142118,19,64.01,3
51365652,2024-02-01T17:40:12.203310,10,8.99,1
51366272,2024-02-01T11:43:40.419246,9,9.61,2
51371541,2024-02-01T01:03:15.298345,11,63.65,3
51378775,2024-02-02T09:37:10.746939,25,8.67,2
51386481,2024-02-04T19:20:29.599377,10,41.51,3
51393079,2024-02-10T19:11:04.308592,11,18.09,2
51394287,2024-02-05T06:40:26.835512,1,14.76,2
51409504,2024-02-08T07:40:04.491422,13,6.48,1
51413882,2024-02-10T02:23:39.887314,19,55.28,3
51418561,2024-02-09T12:11:39.756657,13,25.58,4
51425321,2024-02-09T18:57:36.882581,21,49.52,3
51436928,2024-02-02T03:28:17.073240,3,32.63,3
51439598,2024-02-05T15:48:34.410362,9,21.74,3
51446057,2024-02-01T00:29:54.496286,28,12.36,1
51462381,2024-02-05T09:15:04.649994,4,40.57,3
51475429,2024-02-01T08:02:50.549541,1,71.78,3
51493868,2024-02-04T16:41:34.984535,12,19.59,2
51495010,2024-02-04T16:12:31.401603,21,21.78,3
51495124,2024-02-03T08:32:41.757778,8,2.16,1
51509052,2024-02-02T05:58:50.458857,27,49.95,1
51510453,2024-02-01T08:06:24.160198,16,22.42,2
51548745,2024-02-10T09:28:49.592511,4,29.53,3
51561520,2024-02-03T02:30:28.421355,8,42.2,1
51565013,2024-02-09T23:00:03.804683,17,59.99,2
51566197,2024-02-10T15:11:17.227631,13,81.98,5
51571982,2024-02-02T09:15:59.485734,7,39.75,1
51584090,2024-02-03T21:51:32.618782,15,33.23,5
51591035,2024-02-05T11:05:07.758997,4,36.52,3
51599732,2024-02-07T19:38:16.391704,6,79.64,5
51602004,2024-02-10T20:53:49.275440,17,13.2,2
51608882,2024-02-03T19:44:19.630499,12,49.95,3
51626499,2024-02-08T23:16:07.721932,29,3.77,1
51627655,2024-02-10T16:09:12.908562,19,64.73,3
51643583,2024-02-10T23:32:54.105053,21,113.68,5
51647360,2024-02-03T23:13:51.415184,13,68.23,4
51660215,2024-02-08T17:11:24.344600,29,60.94,4
51694745,2024-02-03T11:42:12.087152,16,37.81,3
51694793,2024-02-01T23:08:24.139102,3,35.88,3
51714602,2024-02-01T23:49:07.106440,1,40.66,3
51757874,2024-02-10T18:20:23.230325,1,6.88,1
51760664,2024-02-01T14:57:58.170709,17,84.88,5
51764579,2024-02-05T16:26:50.591155,21,29.13,2
51769670,2024-02-10T10:50:29.243833,29,97.59,5
51775313,2024-02-09T19:14:24.115470,19,17.36,2
51789639,2024-02-08T06:46:47.129559,12,17.98,1
51823778,2024-02-01T01:33:44.436209,25,86.03,4
51849295,2024-02-04T02:49:39.301325,21,69.07,4
51855347,2024-02-05T23:16:36.939309,12,43.79,2
51875826,2024-02-02T02:48:33.723997,7,69.89,4
51879810,2024-02-01T02:29:21.105827,20,20.6,1
51890064,2024-02-08T09:41:08.643359,10,75.25,5
51895369,2024-02-04T05:04:48.439270,11,42.86,3
51903820,2024-02-02T20:02:01.057118,14,45.27,3
51905856,2024-02-04T02:47:25.744535,19,16.74,2
51907776,2024-02-10T11:36:02.601000,24,56.18,3
51916160,2024-02-03T15:04:57.805389,18,99.67,4
51918136,2024-02-04T12:20:13.252127,15,35.95,3
51926649,2024-02-01T20:54:01.086604,3,52.93,5
51930164,2024-02-03T05:34:32.323659,16,47.62,3
51930175,2024-02-02T18:45:29.126108,6,60.92,3
51958924,2024-02-06T19:55:23.479221,30,30.04,1
51987332,2024-02-09T19:38:25.571585,4,12.72,1
51999493,2024-02-04T13:01:01.080820,24,42.96,3
52027127,2024-02-04T04:26:11.053812,17,17.98,1
52028281,2024-02-08T15:33:17.323379,15,15.37,2
52042213,2024-02-02T17:15:17.928974,3,32.68,4
52043870,2024-02-02T17:33:51.073201,14,38.88,2
52073053,2024-02-05T23:53:57.954107,12,61.98,2
52096938,2024-02-01T21:56:09.665322,29,39.02,3
52100398,2024-02-08T17:06:38.556688,5,32.86,2
52102781,2024-02-03T05:29:23.876996,13,57.51,4
52109461,2024-02-08T20:55:51.255907,22,87.42,5
52141317,2024-02-10T04:11:10.044114,21,17.64,3
52146932,2024-02-01T03:57:24.251177,8,4.81,1
52156014,2024-02-01T16:44:01.813531,13,11.31,1
52165167,2024-02-04T09:53:13.788221,29,31.29,2
52166097,2024-02-06T04:58:17.104069,17,15.9,1
52167045,2024-02-03T09:47:42.734978,10,76.3,5
52169464,2024-02-01T10:36:27.912157,17,27.8,2
52178122,2024-02-04T18:30:31.460772,30,56.12,3
52178468,2024-02-04T11:50:06.535777,26,47.98,4
52184901,2024-02-08T05:03:04.027891,24,25.25,4
52187006,2024-02-10T21:10:21.483901,27,23.7,2
52187329,2024-02-03T08:37:25.294506,24,115.44,4
52194328,2024-02-05T02:17:14.172722,4,37.46,2
52195181,2024-02-09T02:55:01.782646,2,3.34,1
52200625,2024-02-08T16:22:18.523783,6,18.87,3
52215083,2024-02-04T09:55:58.850105,14,75.44,4
52231771,2024-02-06T18:32:19.135931,29,21.1,2
52253102,2024-02-10T12:51:47.732126,22,88.4,5
52274250,2024-02-01T07:37:24.207300,22,24.78,2
52289576,2024-02-10T15:40:32.822360,12,6.64,1
52302058,2024-02-01T16:15:12.863995,15,68.81,4
52303690,2024-02-08T20:59:48.804506,21,19.32,1
52312768,2024-02-02T07:44:37.948942,18,8.73,1
52335727,2024-02-06T04:22:07.545491,9,17.98,1
52346672,2024-02-03T11:54:25.203627,7,71.47,3
52351349,2024-02-09T06:54:59.369962,2,33.76,1
52376898,2024-02-05T23:02:07.305245,16,80.32,4
52382813,2024-02-06T05:19:39.259120,21,37.55,1
52382953,2024-02-08T20:29:21.964857,22,61.21,4
52393428,2024-02-02T10:15:34.631654,18,64.78,3
52395583,2024-02-09T02:24:18.027236,6,116.94,5
52424627,2024-02-04T10:09:34.988216,28,96.0,4
52428481,2024-02-09T02:01:49.971222,21,50.61,4
52464718,2024-02-09T22:53:15.523523,12,48.15,2
52465323,2024-02-04T11:01:07.607411,24,10.11,2
52472454,2024-02-10T23:09:19.330991,28,75.08,3
52485471,2024-02-04T06:45:41.803338,11,50.1,4
52500081,2024-02-02T01:50:35.752117,5,70.38,3
52508153,2024-02-02T00:39:29.810953,24,11.1,1
52508283,2024-02-03T22:37:02.257373,2,43.73,2
52515398,2024-02-03T07:44:32.750464,27,45.76,3
52521703,2024-02-09T09:42:13.747447,19,28.64,3
52522665,2024-02-09T12:27:34.948893,23,37.55,1
52526550,2024-02-06T21:22:56.326884,22,65.91,4
52550246,2024-02-02T18:48:38.144721,5,15.93,3
52569980,2024-02-04T17:43:28.721235,20,60.12,4
52579689,2024-02-03T16:08:29.727813,19,66.31,3
52588127,2024-02-03T16:24:00.254949,4,91.42,4
52596975,2024-02-08T21:14:31.595701,29,27.02,2
52635400,2024-02-01T19:21:56.744709,9,39.98,3
52637487,2024-02-10T23:42:57.024210,10,58.4,5
52650744,2024-02-01T06:43:57.238980,3,39.96,5
52656393,2024-02-04T05:25:48.087452,25,24.6,1
52693426,2024-02-08T05:37:06.071560,10,19.55,1
52718218,2024-02-10T13:25:45.410016,28,9.84,1
52724814,2024-02-07T11:14:32.045419,9,112.04,5
52728950,2024-02-03T19:19:15.798300,14,44.69,3
52752661,2024-02-05T13:01:26.023073,25,20.95,4
52773931,2024-02-02T09:48:35.400769,26,7.33,2
52777328,2024-02-08T18:02:16.872541,30,104.62,3
52789195,2024-02-06T07:26:32.315390,13,20.91,2
52795779,2024-02-03T08:18:59.357756,24,61.6,3
52803918,2024-02-02T01:54:14.968541,17,7.56,1
52806527,2024-02-01T04:58:34.390778,28,4.8,1
52817958,2024-02-08T03:14:15.987293,8,1.67,1
52824961,2024-02-02T20:30:59.750184,11,99.63,5
52836423,2024-02-10T19:29:26.063550,26,52.35,4
52847409,2024-02-04T15:42:59.739304,17,20.0,2
52869421,2024-02-04T11:24:26.283185,24,27.72,3
52870707,2024-02-02T19:51:48.494057,20,71.36,3
52877096,2024-02-07T14:35:48.526247,13,3.78,1
52882843,2024-02-03T16:44:43.040038,14,6.88,1
52883712,2024-02-05T06:16:48.925394,29,27.53,3
52940387,2024-02-04T10:27:09.387735,17,87.26,5
52964893,2024-02-03T23:24:23.997948,11,2.16,1
52987945,2024-02-04T19:47:34.083106,27,30.61,3
52988982,2024-02-02T20:58:59.076009,10,73.82,4
52989200,2024-02-01T09:05:37.170773,16,16.27,2
52991140,2024-02-09T19:26:25.326141,23,21.69,2
53002287,2024-02-04T09:09:23.750427,3,8.44,1
53002583,2024-02-04T20:49:35.990926,19,57.1,3
53003180,2024-02-09T03:01:42.801335,4,29.25,1
53018835,2024-02-08T16:53:32.502365,28,66.64,2
53018907,2024-02-02T13:28:59.061766,22,44.95,1
53022019,2024-02-05T20:26:22.891822,13,51.74,4
53026047,2024-02-04T01:07:39.027003,16,70.07,3
53037834,2024-02-04T19:15:13.411997,23,99.84,5
53038260,2024-02-09T09:06:51.169891,3,57.7,4
53050144,2024-02-01T05:40:39.695755,2,81.13,4
53067826,2024-02-04T02:27:16.517382,24,29.4,1
53068932,2024-02-10T01:35:13.112778,21,75.94,3
53082235,2024-02-08T14:35:09.348261,17,57.14,4
53086542,2024-02-01T08:05:05.425687,30,47.53,5
53094007,2024-02-01T13:25:49.532976,27,32.15,2
53110062,2024-02-03T00:23:05.202999,14,69.72,5
53129769,2024-02-04T11:41:58.039089,14,54.81,2
53166261,2024-02-05T09:30:15.278954,3,81.16,4
53178913,2024-02-01T05:43:03.821995,3,10.44,2
53186416,2024-02-03T10:22:36.823162,9,81.7,4
53195593,2024-02-05T21:52:02.026390,10,8.28,1
53210596,2024-02-01T04:45:42.700462,7,2.4,1
53218236,2024-02-01T04:15:19.965160,2,61.9,3
53225804,2024-02-03T01:22:52.847334,12,36.05,5
53257946,2024-02-01T03:00:09.730969,22,9.8,1
53265368,2024-02-02T00:07:11.114399,27,62.28,2
53278939,2024-02-03T12:46:08.333390,8,89.26,3
53280561,2024-02-06T14:45:11.467270,28,29.02,3
53292940,2024-02-05T13:53:23.942871,27,74.49,4
53303627,2024-02-10T19:51:50.543850,6,50.34,4
53307408,2024-02-05T14:00:33.360757,25,77.02,5
53317357,2024-02-09T20:25:49.600237,26,63.64,5
53357551,2024-02-01T14:52:04.033366,12,26.85,3
53362526,2024-02-10T09:36:13.513013,12,7.25,1
53384727,2024-02-01T03:26:43.208359,16,25.76,1
53398868,2024-02-08T04:30:09.495411,2,23.88,1
53403294,2024-02-02T13:17:50.981650,18,24.54,2
53421488,2024-02-09T18:24:36.677057,29,106.78,4
53434646,2024-02-01T04:45:13.526850,19,45.82,3
53436037,2024-02-04T14:57:58.504024,30,30.62,2
53436644,2024-02-01T20:15:26.155210,8,41.08,2
53440421,2024-02-09T20:00:29.097634,12,48.9,2
53458025,2024-02-05T19:49:18.081028,22,19.08,1
53468095,2024-02-02T02:30:32.935399,9,51.56,2
53475871,2024-02-04T19:37:49.156328,14,26.18,3
53480368,2024-02-07T21:48:44.536655,28,134.73,5
53481122,2024-02-10T04:05:03.696523,20,22.56,2
53499362,2024-02-02T16:37:33.722841,16,32.35,1
53500503,2024-02-10T09:59:51.668996,23,52.95,5
53511182,2024-02-03T13:26:51.979430,25,37.55,1
53516009,2024-02-01T13:49:53.296975,15,34.77,2
53517857,2024-02-08T14:16:30.632100,27,17.62,2
53523039,2024-02-04T04:16:29.162932,13,8.84,2
53527469,2024-02-04T23:25:26.228734,2,89.98,3
53533560,2024-02-09T01:08:09.657643,28,31.43,2
53533744,2024-02-09T11:21:31.461473,2,100.14,5
53538392,2024-02-01T20:30:31.722972,27,102.29,5
53539522,2024-02-08T22:06:46.474908,22,39.1,2
53555699,2024-02-02T05:05:54.581226,6,58.86,5
53567882,2024-02-09T10:59:10.533110,29,77.48,3
53596083,2024-02-09T15:01:45.809150,15,83.26,5
53613151,2024-02-10T14:53:00.423553,17,44.62,4
53628243,2024-02-08T08:16:25.580525,5,101.85,4
53629134,2024-02-08T12:19:16.286454,5,12.24,1
53633892,2024-02-02T03:59:00.171999,10,88.9,4
53636491,2024-02-03T16:38:31.885634,5,54.62,3
53642582,2024-02-10T08:05:06.116927,10,37.64,1
53672489,2024-02-06T05:09:32.877871,25,27.19,2
53672490,2024-02-02T06:55:24.851514,10,35.62,2
53688723,2024-02-02T21:19:43.825256,28,32.67,2
53689893,2024-02-04T10:07:07.353205,8,54.85,3
53689899,2024-02-01T02:29:47.840662,27,42.2,3
53712228,2024-02-08T22:58:24.575758,11,33.87,2
53715227,2024-02-03T14:00:58.087394,19,28.0,2
53723858,2024-02-02T04:12:14.759949,26,19.92,1
53726638,2024-02-06T23:00:51.199590,13,28.23,4
53747355,2024-02-09T05:36:31.842741,8,51.4,5
53759567,2024-02-10T21:31:49.877375,11,37.01,3
53762900,2024-02-04T05:39:55.840188,19,14.76,1
53779850,2024-02-03T10:09:22.078657,8,29.35,3
53780079,2024-02-08T16:15:29.600133,11,53.92,3
53783673,2024-02-10T19:15:59.083769,15,78.95,3
53786329,2024-02-05T21:31:29.330886,6,78.54,5
53787143,2024-02-04T01:29:35.082218,17,47.01,2
53805612,2024-02-08T09:06:11.551716,5,107.34,5
53811488,2024-02-04T05:49:32.350580,5,48.67,2
53821500,2024-02-01T03:08:59.767006,26,101.82,4
53825956,2024-02-09T22:57:48.422586,8,38.73,2
53841067,2024-02-01T19:00:07.775390,17,8.88,1
53845643,2024-02-09T06:56:25.646656,24,9.15,1
53854382,2024-02-10T03:46:54.621433,26,81.3,3
53865302,2024-02-10T07:53:24.252880,30,76.54,4
53875473,2024-02-07T12:34:55.973531,11,81.17,4
53883917,2024-02-10T20:57:05.778842,30,77.13,3
53889658,2024-02-03T02:43:32.267325,10,50.86,3
53916975,2024-02-09T13:16:21.153001,22,42.45,3
53920316,2024-02-08T18:16:30.910164,21,150.14,5
53923765,2024-02-04T18:30:45.110338,4,37.5,1
53930405,2024-02-10T21:02:28.666939,22,43.75,5
53932952,2024-02-02T13:45:49.446897,20,74.15,4
53934276,2024-02-04T10:14:10.638592,5,57.85,3
53935752,2024-02-02T14:41:25.346566,22,33.86,3
53939126,2024-02-10T17:02:08.727598,7,19.55,1
53950844,2024-02-08T12:07:24.692085,25,20.83,2
53956321,2024-02-09T09:36:08.829511,9,19.72,1
53971198,2024-02-04T08:29:17.554608,22,47.49,4
53989036,2024-02-05T00:41:42.571645,18,9.62,1
53991913,2024-02-06T08:24:53.910372,6,38.35,5
53996827,2024-02-04T18:24:29.559361,16,20.67,2
54000847,2024-02-02T13:27:41.029706,1,79.69,4
54009107,2024-02-05T19:57:33.695559,3,14.25,2
54012920,2024-02-01T02:39:14.587638,14,35.13,4
54024290,2024-02-09T06:21:49.822139,6,38.1,5
54039253,2024-02-06T00:29:01.954705,4,10.98,2
54053846,2024-02-08T12:21:34.863728,20,13.66,2
54070512,2024-02-01T10:32:25.423701,24,4.44,1
54087445,2024-02-06T09:51:49.181754,29,85.18,5
54103473,2024-02-05T04:59:52.337354,2,69.66,4
54107180,2024-02-04T16:53:36.982239,11,48.33,4
54116187,2024-02-06T10:55:34.585289,8,84.47,5
54131472,2024-02-06T00:59:04.096547,21,14.76,1
54138130,2024-02-08T01:11:36.993142,3,5.67,1
54145273,2024-02-03T21:36:00.405091,5,49.16,3
54164197,2024-02-02T14:47:18.648666,25,7.01,2
54165970,2024-02-08T23:44:06.908985,25,3.77,1
54174261,2024-02-01T14:15:10.696089,24,50.53,3
54181657,2024-02-01T14:01:17.488122,29,4.12,1
54209681,2024-02-04T06:44:35.365705,28,9.84,1
54222422,2024-02-03T13:11:31.799210,5,13.92,2
54236663,2024-02-04T03:57:52.951263,10,27.33,3
54243808,2024-02-02T02:17:39.191641,20,32.32,2
54251792,2024-02-07T04:52:33.186000,30,84.9,5
54257299,2024-02-04T22:10:20.762501,13,96.72,5
54282896,2024-02-08T05:44:09.376699,13,49.38,3
54292992,2024-02-09T02:25:10.388102,12,65.99,5
54296574,2024-02-05T20:55:16.962449,28,40.85,4
54298990,2024-02-08T22:37:46.877336,7,93.38,4
54304108,2024-02-02T23:29:49.151167,15,108.56,4
54325303,2024-02-01T09:23:01.370705,11,68.82,5
54327618,2024-02-01T15:00:12.284948,1,12.67,2
54348955,2024-02-10T05:52:06.370150,29,48.28,4
54359100,2024-02-04T19:51:02.494614,23,22.53,1
54368640,2024-02-08T16:48:57.753993,12,39.18,2
54377814,2024-02-03T05:12:49.864340,12,37.84,3
54383003,2024-02-09T18:37:12.312085,23,32.35,1
54401436,2024-02-04T02:41:11.132656,4,55.43,3
54402986,2024-02-04T09:55:17.120467,19,8.35,1
54414577,2024-02-01T22:41:32.975076,12,12.39,2
54419896,2024-02-02T07:11:35.430857,17,1.78,1
54441635,2024-02-02T11:39:41.598174,12,8.24,1
54444399,2024-02-04T20:17:23.970223,5,87.99,4
54447060,2024-02-09T13:53:16.409911,20,41.99,4
54452608,2024-02-04T05:31:29.040770,24,38.82,3
54455631,2024-02-04T11:52:21.380164,16,37.19,2
54478880,2024-02-04T18:17:15.420494,19,46.96,3
54495518,2024-02-04T01:40:15.933168,27,68.48,4
54496299,2024-02-05T06:57:14.204068,29,32.21,2
54504527,2024-02-09T00:51:33.138389,30,49.02,3
54524959,2024-02-09T10:10:30.553781,28,38.0,3
54552702,2024-02-08T04:53:31.033470,3,63.28,5
54553760,2024-02-01T00:02:28.784284,8,12.94,1
54564891,2024-02-04T05:08:26.246284,12,12.87,2
54567488,2024-02-04T14:50:48.534790,22,49.84,4
54589206,2024-02-10T00:31:58.222659,19,55.24,3
54611011,2024-02-01T08:24:19.934791,23,60.02,4
54627549,2024-02-03T12:57:14.603926,24,71.77,3
54641535,2024-02-08T04:39:45.087852,8,29.97,1
54651096,2024-02-01T08:16:50.374111,28,46.56,2
54657343,2024-02-05T16:53:18.667011,28,72.51,4
54674966,2024-02-03T15:20:01.020884,11,42.34,2
54693739,2024-02-10T15:39:24.403029,28,38.54,3
54695963,2024-02-09T07:39:59.690703,28,40.77,4
54698960,2024-02-08T13:12:31.344084,2,7.82,2
54700581,2024-02-01T14:27:56.379919,21,11.84,1
54702622,2024-02-05T10:32:27.562073,21,66.9,3
54703639,2024-02-05T11:15:11.118812,16,12.31,2
54719032,2024-02-05T00:44:07.494051,17,81.47,5
54720668,2024-02-09T22:57:46.464495,10,44.5,3
54725428,2024-02-02T01:59:07.892542,8,9.62,1
54739745,2024-02-01T06:25:58.485805,5,39.05,3
54746739,2024-02-01T22:56:22.608204,26,7.56,1
54762087,2024-02-09T12:25:17.775208,27,112.13,5
54769641,2024-02-09T02:36:51.228214,2,48.8,3
54788853,2024-02-05T13:42:03.207917,4,3.91,1
54797903,2024-02-01T13:39:27.540895,29,36.18,3
54798264,2024-02-02T15:04:06.654024,26,29.01,2
54811073,2024-02-08T11:07:13.767596,1,57.5,5
54816835,2024-02-01T14:28:01.125766,5,25.76,1
54858441,2024-02-01T06:41:17.852317,25,19.98,1
54861304,2024-02-04T16:23:41.389929,27,25.6,2
54888576,2024-02-02T14:36:51.393248,23,23.85,1
54901474,2024-02-06T16:16:48.843216,16,80.33,3
54913017,2024-02-05T08:54:12.498553,8,76.3,5
54918687,2024-02-10T08:38:57.004346,7,25.32,1
54937790,2024-02-01T18:05:52.502719,16,46.55,2
54949889,2024-02-06T17:35:54.015622,9,63.3,5
54955905,2024-02-02T05:11:18.472307,26,22.53,1
54967697,2024-02-08T00:43:38.828107,17,35.06,2
54978382,2024-02-09T02:10:16.401420,9,15.08,1
54980713,2024-02-05T00:06:57.814174,7,27.92,2
54985353,2024-02-01T19:46:26.869953,2,53.64,3
55011545,2024-02-04T13:54:22.506159,3,65.75,4
55017653,2024-02-08T13:39:32.573467,21,64.83,3
55020449,2024-02-10T17:22:37.693753,13,11.28,2
55020533,2024-02-09T18:22:50.849625,10,30.6,2
55032564,2024-02-10T04:04:29.798263,20,71.51,5
55034790,2024-02-08T01:22:19.388150,19,22.7,1
55039380,2024-02-04T05:48:39.688908,9,73.13,3
55042817,2024-02-04T18:45:59.526662,13,34.63,3
55043528,2024-02-05T06:45:17.976021,28,78.45,3
55054051,2024-02-04T21:04:22.025760,23,30.02,3
55057283,2024-02-10T07:57:04.114325,3,6.1,1
55057809,2024-02-08T01:28:09.695095,29,23.13,2
55062347,2024-02-08T16:57:31.179562,10,9.75,1
55062542,2024-02-02T16:06:05.161281,14,40.53,2
55065063,2024-02-01T09:01:08.671764,9,9.8,1
55066009,2024-02-05T02:39:06.062604,24,24.02,3
55068571,2024-02-05T20:43:35.177582,6,15.8,2
55079405,2024-02-09T05:55:40.084927,18,136.39,5
55080076,2024-02-02T23:26:47.170736,15,54.95,4
55081411,2024-02-08T14:32:15.897194,7,50.74,3
55111500,2024-02-04T05:40:44.164771,5,63.29,5
55118314,2024-02-08T11:47:49.556318,28,55.02,3
55119523,2024-02-07T16:18:17.105633,20,76.21,4
55123311,2024-02-10T18:27:25.534054,6,34.01,2
55124650,2024-02-08T17:51:59.078709,12,80.59,4
55136527,2024-02-04T04:06:28.679739,30,54.89,4
55147485,2024-02-04T10:28:45.094918,18,115.52,4
55165773,2024-02-08T08:57:37.615292,5,46.46,2
55172028,2024-02-04T15:35:48.938482,20,76.97,4
55217880,2024-02-03T23:48:54.763170,12,62.9,5
55225999,2024-02-06T02:06:47.774859,9,35.19,3
55234918,2024-02-10T10:00:23.820128,28,58.92,3
55243062,2024-02-09T17:37:46.678949,3,64.17,4
55247352,2024-02-04T05:59:30.310550,9,95.4,4
55264234,2024-02-09T03:11:59.903786,23,27.04,2
55297661,2024-02-01T03:00:49.595393,28,49.72,3
55303104,2024-02-03T20:46:24.661813,23,75.49,5
55307537,2024-02-06T05:51:30.164565,12,19.48,2
55313768,2024-02-10T11:54:33.857151,1,7.2,1
55322782,2024-02-03T20:23:30.896025,17,71.32,5
55326642,2024-02-05T18:10:10.738249,28,50.97,4
55340845,2024-02-01T00:45:17.556292,27,76.3,5
55356816,2024-02-08T18:39:51.713279,16,64.02,4
55362911,2024-02-02T21:19:01.762082,25,2.4,1
55405253,2024-02-01T12:20:37.166962,15,7.56,1
55417515,2024-02-01T09:15:13.894663,27,23.73,4
55417516,2024-02-03T12:35:43.065843,16,32.2,1
55427482,2024-02-01T04:11:21.041106,28,89.28,5
55451293,2024-02-02T02:32:39.832676,23,38.56,3
55454133,2024-02-04T09:59:26.431424,18,37.26,2
55469403,2024-02-08T04:53:59.846478,19,55.61,4
55478927,2024-02-06T12:01:17.324571,26,15.64,1
55489790,2024-02-01T02:49:35.666351,11,42.86,3
55491320,2024-02-01T08:19:31.634146,24,42.2,1
55491614,2024-02-01T07:32:12.728614,18,22.5,1
55507830,2024-02-02T21:10:09.368130,30,50.1,5
55518825,2024-02-06T20:01:46.326903,21,70.25,4
55519939,2024-02-02T04:53:46.110617,30,41.75,3
55535931,2024-02-09T04:34:20.280224,23,27.86,5
55550187,2024-02-02T20:03:31.121541,16,27.18,3
55586045,2024-02-09T04:04:21.173953,21,71.26,4
55617721,2024-02-01T02:43:57.887027,30,18.79,2
55624794,2024-02-06T02:06:14.568210,29,25.52,2
55633996,2024-02-01T21:59:16.731056,29,22.53,1
55634874,2024-02-09T16:16:11.506202,1,14.31,2
55664803,2024-02-08T00:56:02.729098,9,1.67,1
55667165,2024-02-06T13:04:40.522849,16,23.66,3
55673592,2024-02-02T07:05:35.962854,17,51.81,3
55686412,2024-02-02T17:17:27.370309,19,3.78,1
55688227,2024-02-01T06:53:18.211040,22,74.16,3
55698249,2024-02-06T00:05:25.636237,15,32.02,4
55702061,2024-02-04T20:51:20.883933,18,5.97,1
55720815,2024-02-04T03:30:00.666332,25,25.96,2
55735996,2024-02-02T21:35:51.752943,9,5.13,1
55738956,2024-02-04T09:12:58.016732,22,27.77,2
55752746,2024-02-04T14:39:46.973244,1,60.28,5
55757694,2024-02-08T19:44:14.512934,13,74.19,4
55763531,2024-02-04T09:32:46.548750,18,2.76,1
55763797,2024-02-01T21:03:22.549847,16,39.74,2
55786161,2024-02-02T08:03:03.425619,22,85.95,5
55789064,2024-02-10T23:44:07.974722,20,11.04,1
55799221,2024-02-10T09:14:06.629302,27,32.72,3
55806644,2024-02-01T10:24:06.880795,7,35.45,5
55835262,2024-02-06T00:19:55.535837,18,9.41,1
55850805,2024-02-09T00:51:49.205360,26,72.94,5
55852453,2024-02-08T08:37:11.008186,26,48.81,2
55856235,2024-02-01T13:17:32.556677,15,8.55,1
55864429,2024-02-03T23:23:49.425188,10,19.32,1
55870190,2024-02-07T07:41:46.525518,20,19.92,1
55892776,2024-02-09T09:52:58.644341,8,39.11,2
55909198,2024-02-04T04:20:10.457656,7,64.43,5
55924776,2024-02-03T01:53:00.754405,4,21.24,3
55958131,2024-02-09T10:09:11.485579,4,19.72,1
55960600,2024-02-03T00:06:37.948385,25,7.95,1
55962734,2024-02-10T03:10:57.856608,13,29.59,2
55967720,2024-02-02T14:50:00.232787,4,31.23,2
55975118,2024-02-02T17:47:52.801713,20,14.5,1
56024970,2024-02-09T17:26:45.131710,15,64.83,4
56031737,2024-02-06T02:01:55.907160,13,107.94,5
56051981,2024-02-07T13:29:48.673711,14,67.8,4
56062968,2024-02-04T17:41:30.915474,28,9.08,1
56069867,2024-02-08T18:38:35.355532,12,1.72,1
56109226,2024-02-02T00:16:55.635438,13,21.07,2
56147715,2024-02-09T04:26:45.465635,6,37.11,2
56170053,2024-02-03T17:33:06.200830,24,2.16,1
56182649,2024-02-02T07:36:50.596389,27,12.36,1
56189615,2024-02-03T04:43:20.661811,20,71.83,3
56202362,2024-02-01T03:55:38.090008,15,8.88,1
56210731,2024-02-09T22:01:22.762210,19,58.36,4
56213161,2024-02-04T14:07:28.282173,15,45.03,5
56236675,2024-02-05T04:11:11.744976,6,14.55,4
56241777,2024-02-01T03:06:47.948349,7,20.6,1
56258110,2024-02-07T03:12:01.826771,27,115.15,4
